	0
ENOG4106IR6	5
ENOG4106IR7	5
ENOG4106IR8	2
ENOG4106IR9	7
ENOG41079IC	3
ENOG4106SG1	3
ENOG4106SG0	5
ENOG410719J	1
ENOG4106SG2	3
ENOG4106SG5	11
ENOG4106SG4	4
ENOG4106SG7	5
ENOG4106SG6	3
ENOG4106SG9	2
ENOG4106SG8	4
ENOG4107HDD	2
ENOG41087I0	2
ENOG4107HDE	5
ENOG41085B4	6
ENOG41063ER	2
ENOG41067GT	2
ENOG41085B5	1
ENOG4106UVK	3
ENOG4107HDA	3
ENOG41085B0	3
ENOG4105EHZ	15
ENOG4108MDH	1
ENOG4107A7Q	7
ENOG4107HDC	4
ENOG4105HCR	6
ENOG41077TJ	4
ENOG4108S6P	1
ENOG4106SGA	6
ENOG4106SGC	2
ENOG41079IU	3
ENOG4106SGE	4
ENOG4106SGD	3
ENOG4106SGG	6
ENOG4106SGF	4
ENOG4106SGI	5
ENOG4106SGH	9
ENOG4106SGK	5
ENOG4106SGJ	1
ENOG410719I	13
ENOG4106SGN	5
ENOG4106SGQ	4
ENOG4106SGP	2
ENOG4106SGS	3
ENOG4106SGR	6
ENOG4106SGU	3
ENOG4107HDJ	9
ENOG4106SGW	5
ENOG4106SGV	2
ENOG4106SGY	3
ENOG4106SGX	2
ENOG41085B9	2
ENOG4105KCG	4
ENOG41085BF	3
ENOG4107HD5	6
ENOG4107SV5	4
ENOG4107HD7	6
ENOG4107HD0	6
ENOG4107BVP	1
ENOG4108MDK	14
ENOG4108CHZ	4
ENOG4107SV4	10
ENOG4105MW8	1
ENOG4108SUK	1
ENOG4107Q5X	1
ENOG4105ICR	3
ENOG4105MW9	2
ENOG4108IW6	3
ENOG4105EHV	3
ENOG4105HCV	7
ENOG41085BJ	2
ENOG4105PZS	3
ENOG41085BK	7
ENOG4105MW2	1
ENOG4105EHU	5
ENOG4108N5J	7
ENOG4108N5K	1
ENOG4106KS7	2
ENOG4108SUM	1
ENOG4105ICP	3
ENOG4108N5M	1
ENOG4105MW4	12
ENOG4105KYF	6
ENOG4105FKH	5
ENOG4105KYD	2
ENOG4106KS6	5
ENOG4105KYB	12
ENOG4105KYC	2
ENOG4105KYA	1
ENOG4105FKA	4
ENOG4105FKC	3
ENOG4105FKB	15
ENOG4105KYJ	7
ENOG4105KYK	6
ENOG4105KYH	2
ENOG4105KYI	4
ENOG4105KYV	2
ENOG4105FKX	4
ENOG4105FKZ	7
ENOG4105KYR	1
ENOG4105KYS	10
ENOG4105KYP	11
ENOG4105KYQ	6
ENOG4105FKQ	15
ENOG4105FKS	7
ENOG4105FKR	2
ENOG4105KYZ	15
ENOG4106ZAY	9
ENOG4105FKW	4
ENOG4105KYY	3
ENOG4105XF4	5
ENOG4105XF6	4
ENOG4105XF7	3
ENOG4105XF0	3
ENOG4105XF1	4
ENOG4105EHR	6
ENOG4105XF3	1
ENOG4105XF9	11
ENOG4105XFD	4
ENOG4105XFE	5
ENOG4105XFF	8
ENOG4105XFG	4
ENOG4105XFA	13
ENOG4105XFB	2
ENOG4105XFC	1
ENOG4105XFM	5
ENOG4105XFN	2
ENOG4105XFH	3
ENOG4105XFI	14
ENOG4105XFJ	5
ENOG4105XFK	1
ENOG4105XFT	5
ENOG4105XFU	7
ENOG4105XFV	1
ENOG4105XFW	3
ENOG4105XFP	11
ENOG4105XFQ	3
ENOG4105XFR	1
ENOG4105XFS	8
ENOG4106TPB	2
ENOG4105XFX	3
ENOG4105XFY	3
ENOG4105XFZ	5
ENOG4106UVM	3
ENOG4106JK6	1
ENOG4105FK9	6
ENOG4105FK8	5
ENOG4105KY4	14
ENOG4105KY5	14
ENOG4105KY2	2
ENOG4105KY3	3
ENOG4105KY0	13
ENOG4105KY1	7
ENOG4105FK1	12
ENOG4105FK0	5
ENOG4105FK3	6
ENOG4105FK2	1
ENOG4105FK5	1
ENOG4105FK4	2
ENOG4105FK7	3
ENOG4105KY9	1
ENOG4105UWR	14
ENOG4105UWS	6
ENOG4108V5Z	3
ENOG4105UWQ	5
ENOG4105UWV	3
ENOG4105UWW	2
ENOG4105UWT	9
ENOG4107MM3	5
ENOG4105UWZ	5
ENOG4108V5Q	6
ENOG4105UWX	7
ENOG4108V5S	7
ENOG4108V5T	4
ENOG4108V5U	3
ENOG4108V5V	1
ENOG4108V5W	3
ENOG4108V5H	4
ENOG4105UWC	2
ENOG4108V5J	1
ENOG4108V5K	6
ENOG4105UWF	1
ENOG4108V5M	5
ENOG4105UWD	10
ENOG4105UWJ	7
ENOG4105UWK	5
ENOG4105UWH	8
ENOG4108V5C	7
ENOG4105UWN	3
ENOG4108V5E	5
ENOG4108V5F	4
ENOG4105UWM	7
ENOG4107R8Z	1
ENOG4107R8X	14
ENOG4107R8Y	7
ENOG4107R8R	13
ENOG4107R8S	3
ENOG4107R8P	1
ENOG4107R8Q	10
ENOG4107R8V	13
ENOG4107R8W	15
ENOG4107R8T	8
ENOG4107CIH	1
ENOG4107R8J	5
ENOG4107R8K	11
ENOG4107R8H	1
ENOG4107R8I	3
ENOG4107R8N	13
ENOG4107R8M	7
ENOG4107R8B	7
ENOG4107R8C	10
ENOG4107R8A	4
ENOG4107R8F	15
ENOG4105C00	15
ENOG4107R8D	2
ENOG4107WI1	5
ENOG4107R88	3
ENOG4107R89	8
ENOG4107R82	1
ENOG4107R83	15
ENOG4107R80	9
ENOG4107R81	1
ENOG4107R86	7
ENOG4107R87	10
ENOG4107R84	8
ENOG4107R85	13
ENOG4105HCM	4
ENOG4108SUU	1
ENOG4108V58	7
ENOG4108V59	5
ENOG4105UW0	2
ENOG4105UW1	9
ENOG4105UW6	2
ENOG4105UW7	8
ENOG4105UW4	6
ENOG4105UW5	5
ENOG4108V50	3
ENOG4108V51	4
ENOG4105UW8	6
ENOG4108V53	4
ENOG4108V54	2
ENOG4108V55	2
ENOG4108V56	2
ENOG4108V57	8
ENOG41071N3	2
ENOG4108SUT	4
ENOG4106JK3	1
ENOG41087M5	13
ENOG41087M4	4
ENOG41087M7	15
ENOG41087M6	4
ENOG41087M1	5
ENOG41087M0	4
ENOG41087M3	1
ENOG41087M2	5
ENOG4105VCB	3
ENOG41087M9	6
ENOG41087M8	6
ENOG4107AS4	7
ENOG4107AS5	5
ENOG4107AS7	4
ENOG4107AS0	3
ENOG4107AS1	2
ENOG4107AS3	5
ENOG4107AS8	9
ENOG4107AS9	2
ENOG4106Z8K	7
ENOG4106Z8J	5
ENOG41074X8	3
ENOG41074X9	2
ENOG41074X4	7
ENOG41074X5	5
ENOG41074X6	5
ENOG41074X7	3
ENOG41074X0	5
ENOG41074X1	2
ENOG41074X2	2
ENOG41074X3	1
ENOG41074XM	3
ENOG41074XN	9
ENOG41074XH	5
ENOG41074XI	9
ENOG41074XJ	3
ENOG41074XK	7
ENOG41074XD	5
ENOG41074XE	8
ENOG41074XF	4
ENOG41074XG	9
ENOG41074XA	5
ENOG41074XC	4
ENOG4106Z8A	3
ENOG41074XX	2
ENOG41074XY	5
ENOG41074XZ	2
ENOG41074XT	4
ENOG41074XU	4
ENOG41074XV	1
ENOG41074XW	6
ENOG41074XP	3
ENOG41074XQ	1
ENOG41074XR	7
ENOG41074XS	3
ENOG4107ASD	1
ENOG41073C7	2
ENOG4107ASF	4
ENOG41087MV	3
ENOG41087MQ	6
ENOG4107ASA	1
ENOG4107ASB	2
ENOG4107ASC	4
ENOG4106Z8E	2
ENOG4107ASN	4
ENOG4107ASH	6
ENOG4107ASI	5
ENOG41087MZ	2
ENOG4107AST	9
ENOG4107ASU	2
ENOG4107ASV	5
ENOG4107ASW	6
ENOG41087MA	3
ENOG4107ASQ	5
ENOG4107ASR	2
ENOG41087MB	3
ENOG41087MM	2
ENOG41087MN	3
ENOG4107ASX	7
ENOG4107ASY	1
ENOG41087MK	2
ENOG41087MJ	3
ENOG4106I51	7
ENOG4106I50	7
ENOG4106I53	3
ENOG4106I52	3
ENOG4106I55	4
ENOG4106I54	3
ENOG4106I57	5
ENOG4106I56	8
ENOG4106I59	6
ENOG4106I58	6
ENOG4108PF3	4
ENOG4108PF2	5
ENOG4108PF1	10
ENOG4108PF0	2
ENOG4108PF7	10
ENOG4106JK8	15
ENOG4108PF5	5
ENOG4108PF4	3
ENOG4108PF9	6
ENOG4108PF8	3
ENOG41072R8	3
ENOG41072R9	1
ENOG41072R0	1
ENOG41072R1	6
ENOG41072R2	1
ENOG41072R3	13
ENOG41072R4	7
ENOG41072R5	6
ENOG41072R6	6
ENOG41072R7	2
ENOG4106Z81	2
ENOG4106JK9	1
ENOG4108K8C	13
ENOG4106IRY	3
ENOG4105EHE	11
ENOG41072RX	4
ENOG41072RY	5
ENOG41072RZ	3
ENOG4106Z82	6
ENOG41072RP	3
ENOG4108K8F	7
ENOG41072RR	5
ENOG41072RT	8
ENOG41072RU	2
ENOG41072RV	4
ENOG41072RW	4
ENOG41072RH	1
ENOG41072RI	4
ENOG41072RJ	4
ENOG41072RK	3
ENOG41072RM	13
ENOG4107IFI	3
ENOG41072RA	3
ENOG41072RB	7
ENOG41072RC	3
ENOG41072RD	4
ENOG41072RE	3
ENOG41072RF	1
ENOG4108DGY	2
ENOG4108PFC	3
ENOG4108PFB	13
ENOG4108PFA	3
ENOG4108UK7	1
ENOG4107S1P	10
ENOG4108PFF	8
ENOG4106I5W	6
ENOG4106I5V	5
ENOG4106I5Y	9
ENOG4108PFJ	2
ENOG4108PFI	6
ENOG4106I5Z	5
ENOG4108PFN	1
ENOG4106I5A	6
ENOG4108PFR	1
ENOG4108PFQ	2
ENOG4108PFP	9
ENOG4108PFW	1
ENOG4106I5D	7
ENOG4108PFU	3
ENOG4106I5F	3
ENOG4106I5I	4
ENOG4106I5H	3
ENOG4106I5K	2
ENOG4108PFX	13
ENOG4106I5N	3
ENOG4106VIZ	5
ENOG4106VIX	2
ENOG4106VIY	5
ENOG4106VIR	5
ENOG4106VIS	3
ENOG4106VIP	3
ENOG4106VIQ	3
ENOG4106VIV	3
ENOG4106VIW	2
ENOG4106VIT	6
ENOG4106VIU	3
ENOG4106VIJ	4
ENOG4106VIK	1
ENOG4106VII	4
ENOG4106VIN	3
ENOG4105VCM	3
ENOG4106VIM	2
ENOG4106VIB	2
ENOG4106VIC	12
ENOG4106VIA	6
ENOG4106VIF	1
ENOG4106VIG	2
ENOG4106VID	8
ENOG4108D05	4
ENOG4108D04	9
ENOG4108D07	5
ENOG4108D06	12
ENOG4108D00	7
ENOG4108D03	9
ENOG4108D02	1
ENOG4106XX9	3
ENOG4108IDS	1
ENOG4108D09	4
ENOG4108D08	2
ENOG4107RVY	15
ENOG4105EHA	15
ENOG4106IK2	5
ENOG4106KR7	6
ENOG4108D0U	2
ENOG4108D0T	2
ENOG4108D0W	10
ENOG4108D0Q	3
ENOG4106KR4	2
ENOG4108D0S	5
ENOG4108D0R	3
ENOG41077WM	2
ENOG4108D0Y	4
ENOG4108D0X	8
ENOG4108D0Z	3
ENOG4108D0E	2
ENOG4108D0D	3
ENOG4108D0G	10
ENOG4108D0F	1
ENOG4108D0A	2
ENOG4106IK1	2
ENOG4108D0C	7
ENOG4108D0B	4
ENOG4108D0M	3
ENOG4108D0N	5
ENOG4107S1T	15
ENOG4108D0K	3
ENOG4108D0J	4
ENOG4106VI8	10
ENOG4106VI9	7
ENOG4106VI2	7
ENOG4106VI3	5
ENOG4106VI0	3
ENOG4106VI1	2
ENOG4106VI6	1
ENOG4106VI7	6
ENOG4106VI4	9
ENOG4106VI5	2
ENOG4105CFF	2
ENOG4106KRB	1
ENOG4106KRC	2
ENOG4108MDT	3
ENOG4106Q6W	3
ENOG4107S1V	15
ENOG41073HB	2
ENOG4106Q6Q	4
ENOG4106Q6R	1
ENOG4106Q6S	1
ENOG4107S1W	4
ENOG4107NSD	1
ENOG410906Z	2
ENOG4107HIW	7
ENOG4108MDV	1
ENOG4108DGQ	4
ENOG4107S1H	2
ENOG4108KHZ	3
ENOG41077W5	5
ENOG4106Q6D	1
ENOG4106Q6E	2
ENOG4106IK4	5
ENOG4106Q6F	4
ENOG4106KRQ	2
ENOG4106Q6A	2
ENOG4108897	5
ENOG4106Q6N	3
ENOG4108RDA	1
ENOG41080MA	2
ENOG4106TFQ	4
ENOG4108HNS	1
ENOG4107J8X	8
ENOG41085K4	9
ENOG4107K5I	3
ENOG4105ICM	1
ENOG41085K7	6
ENOG4105TFQ	4
ENOG4108899	1
ENOG4108RIE	1
ENOG4107SYK	1
ENOG410606T	1
ENOG4107S97	10
ENOG4107Z12	1
ENOG4107GSU	2
ENOG4108TGA	3
ENOG4108DGI	2
ENOG4108EG1	1
ENOG41074G1	4
ENOG4106WH4	2
ENOG4108JFI	3
ENOG4106ZNZ	7
ENOG41087SE	1
ENOG4108HNV	14
ENOG4107J8Y	7
ENOG4105TF9	6
ENOG4107VNK	4
ENOG4106VXB	1
ENOG4107II9	4
ENOG4105TKH	4
ENOG4108DGK	6
ENOG41086UU	3
ENOG4107FMY	3
ENOG4107FMX	5
ENOG4107FMZ	3
ENOG4107FMU	1
ENOG4107FMT	8
ENOG4107FMW	5
ENOG4107FMV	6
ENOG4107FMP	2
ENOG4107FMS	2
ENOG4107II3	11
ENOG4107FMM	3
ENOG4107FMN	2
ENOG4107FMI	3
ENOG4107FMH	5
ENOG4107FMK	6
ENOG4107FMJ	2
ENOG4107FME	1
ENOG4107FMD	3
ENOG4107FMG	6
ENOG4107FMF	1
ENOG4107FMA	5
ENOG4107FMC	3
ENOG4107FMB	5
ENOG4106DFT	2
ENOG4105TSH	3
ENOG4108Q17	5
ENOG4108H1P	2
ENOG41073HG	3
ENOG4106TKE	3
ENOG4107FM9	3
ENOG4107FM8	7
ENOG4107FM5	2
ENOG4107FM7	3
ENOG4107H50	4
ENOG4107FM0	3
ENOG4107FM3	2
ENOG4107FM2	11
ENOG4105IYX	1
ENOG41086C3	5
ENOG4106V44	1
ENOG4107IIY	3
ENOG4108DGA	3
ENOG4107PUZ	4
ENOG41060S2	4
ENOG4108JFA	4
ENOG4108DGC	5
ENOG4106SPC	2
ENOG4106VRK	3
ENOG4106VRJ	4
ENOG4106VRI	6
ENOG4106TFR	6
ENOG4106VRN	10
ENOG4106VRM	3
ENOG4106VRC	6
ENOG4106VRB	1
ENOG4106VRA	5
ENOG4106VRG	1
ENOG4106VRD	5
ENOG4106VRZ	6
ENOG4106VRX	2
ENOG4106VRS	1
ENOG4106VRR	4
ENOG4106VRQ	3
ENOG4106VRP	13
ENOG4106VRW	7
ENOG4106VRV	1
ENOG4108JFB	14
ENOG4106VRT	3
ENOG41068DZ	4
ENOG41068DY	10
ENOG41068DX	6
ENOG41068DW	6
ENOG41068DV	2
ENOG41068DU	3
ENOG41068DT	15
ENOG41068DS	4
ENOG41068DR	1
ENOG41068DQ	2
ENOG41068DP	2
ENOG41068DN	11
ENOG41068DM	11
ENOG41068DK	2
ENOG41068DJ	1
ENOG41068DI	7
ENOG41068DH	6
ENOG41068DG	13
ENOG41068DF	10
ENOG41068DE	5
ENOG41068DD	8
ENOG4108JFE	11
ENOG41068DB	2
ENOG41068DA	2
ENOG41085KY	7
ENOG41068D9	4
ENOG410889W	9
ENOG41068D7	7
ENOG41068D6	4
ENOG41068D5	14
ENOG41068D4	2
ENOG41068D3	1
ENOG41068D2	1
ENOG41068D1	4
ENOG41068D0	4
ENOG410889U	3
ENOG4108BVV	2
ENOG4107EPJ	2
ENOG4108UTA	5
ENOG4106VR8	6
ENOG4106VR3	14
ENOG4106VR2	3
ENOG4106VR1	5
ENOG4106VR0	4
ENOG4106VR7	12
ENOG4106VR6	4
ENOG4106VR5	6
ENOG4106VR4	3
ENOG4107SVI	6
ENOG4107SVH	7
ENOG4107SVK	1
ENOG4107SVJ	5
ENOG4107SVM	6
ENOG4106PDB	1
ENOG4106PDA	6
ENOG4107SVN	1
ENOG4107SVA	12
ENOG4106PDN	4
ENOG4107SVC	5
ENOG4107SVB	2
ENOG4106PDK	3
ENOG4107SVD	1
ENOG4106PDI	6
ENOG4107SVF	1
ENOG4107SVY	5
ENOG4106PDV	8
ENOG4106PDU	4
ENOG4107SVZ	8
ENOG4106PDS	13
ENOG4106SPD	3
ENOG4108QM9	13
ENOG4108K14	5
ENOG4107SVQ	4
ENOG4108QM6	3
ENOG4108QM5	6
ENOG4108QM4	11
ENOG4107SVU	9
ENOG4106PDZ	3
ENOG4108QM1	7
ENOG4107SVV	15
ENOG4105IYZ	5
ENOG410889G	2
ENOG4106KQ9	4
ENOG410889D	4
ENOG410889E	3
ENOG41085KM	3
ENOG4106MJ9	3
ENOG4108BE7	1
ENOG410889N	2
ENOG4107EPF	3
ENOG41067AX	1
ENOG4108UTE	3
ENOG4108QMN	7
ENOG41085KB	12
ENOG4108QMK	3
ENOG4108QMJ	4
ENOG4108QMI	5
ENOG4108QMH	2
ENOG4108QMG	1
ENOG4108QMF	3
ENOG4108QME	14
ENOG4108QMD	4
ENOG4108QMC	6
ENOG4108QMB	1
ENOG4108QMA	8
ENOG410889K	5
ENOG4107SV9	15
ENOG4107SV8	7
ENOG4106PD5	1
ENOG4106PD4	3
ENOG4106PD3	10
ENOG4108QMZ	3
ENOG4108QMY	3
ENOG4106PD0	3
ENOG4108QMW	5
ENOG4107SV0	13
ENOG4107SV3	3
ENOG4107SV2	4
ENOG4108QMS	5
ENOG4108QMR	3
ENOG4107SV7	10
ENOG4107SV6	8
ENOG410661B	5
ENOG410661C	12
ENOG410661A	3
ENOG410661F	6
ENOG410661G	4
ENOG410661D	3
ENOG410661E	4
ENOG410661J	8
ENOG410661K	8
ENOG410661H	2
ENOG410661I	5
ENOG410661N	10
ENOG410661M	7
ENOG410661R	2
ENOG410661S	2
ENOG410661P	2
ENOG410661Q	6
ENOG410661W	2
ENOG410661T	4
ENOG410661U	5
ENOG410661Z	3
ENOG410661X	6
ENOG410661Y	1
ENOG4106XVA	4
ENOG4108YA0	1
ENOG41060SM	3
ENOG4106BE9	2
ENOG4108YA6	1
ENOG4106612	3
ENOG4106613	3
ENOG4106611	14
ENOG4108UTJ	10
ENOG4106617	2
ENOG4106614	7
ENOG4106615	1
ENOG4106618	3
ENOG4106619	2
ENOG4108UTK	3
ENOG4105V3H	4
ENOG4105VHD	7
ENOG4105EXN	7
ENOG4105VHF	5
ENOG4105VHG	14
ENOG4105EXK	14
ENOG4105VHA	6
ENOG4105VHB	14
ENOG4105VHC	4
ENOG4105EXG	2
ENOG4105VHM	13
ENOG4105VHN	10
ENOG4105EXD	2
ENOG4105EXC	14
ENOG4105EXB	4
ENOG4105VHJ	12
ENOG4105VHK	2
ENOG4105VHT	6
ENOG4106HQ1	7
ENOG4105VHV	11
ENOG4105VHW	8
ENOG4106HQ4	8
ENOG4105VHQ	6
ENOG4105VHR	3
ENOG4105EXX	3
ENOG4105EXW	15
ENOG4105EXV	4
ENOG4105EXU	7
ENOG4105EXT	14
ENOG4105EXS	14
ENOG4105EXR	14
ENOG4105VHZ	14
ENOG4105EXP	15
ENOG4106HQA	5
ENOG4106HQB	6
ENOG4106HQD	3
ENOG4106HQE	8
ENOG4106HQF	5
ENOG4106HQG	3
ENOG4106HQH	2
ENOG4106HQI	7
ENOG4106HQJ	4
ENOG4106HQK	6
ENOG4106HQM	8
ENOG4106HQN	10
ENOG4105VH4	4
ENOG4106HQQ	3
ENOG4106HQR	7
ENOG4106HQS	1
ENOG4105VH0	4
ENOG4105VH1	1
ENOG4106HQV	11
ENOG4106HQW	3
ENOG4105EX7	13
ENOG4105EX6	15
ENOG4105EX5	9
ENOG4105EX4	13
ENOG4105VH8	15
ENOG4105EX2	14
ENOG4105EX1	11
ENOG4105EX0	15
ENOG4105YJD	1
ENOG4108UTN	4
ENOG4106MJ3	1
ENOG41090U4	2
ENOG4108H9F	3
ENOG4105P05	4
ENOG4106H4T	4
ENOG41071MS	4
ENOG4108H9G	2
ENOG41090U2	2
ENOG4106ZNF	2
ENOG4107MXF	1
ENOG4107JK4	1
ENOG41079P0	3
ENOG41083BC	2
ENOG4106H4M	4
ENOG41079P2	4
ENOG4108H9D	4
ENOG4107V2A	1
ENOG4106H4K	3
ENOG4105U6S	5
ENOG4106H4J	2
ENOG4108XMJ	6
ENOG4106H4H	2
ENOG4106H4F	4
ENOG4106ZND	3
ENOG4108XMK	1
ENOG4107195	1
ENOG4105W8B	1
ENOG4105YED	5
ENOG4105YEF	7
ENOG4105YEG	3
ENOG4107Q2S	2
ENOG4107Q2R	4
ENOG4105YEB	3
ENOG4107Q2P	6
ENOG4105YEM	6
ENOG4105YEN	8
ENOG4105YEH	6
ENOG4105YEI	1
ENOG4105YEJ	4
ENOG4107Q2X	5
ENOG4105YET	5
ENOG4105YEU	8
ENOG4105YEV	7
ENOG4105YEW	4
ENOG4105YEP	4
ENOG4105YEQ	1
ENOG4107Q2A	5
ENOG4105YES	10
ENOG4107Q2N	5
ENOG4107Q2M	12
ENOG4107Q2K	1
ENOG4105YEY	10
ENOG4105YEZ	8
ENOG4107Q2H	1
ENOG4108XMI	2
ENOG4106FN4	4
ENOG4106H49	3
ENOG4106H48	4
ENOG41079PI	3
ENOG41064Q3	5
ENOG41079PH	3
ENOG41070DF	1
ENOG4108DE9	3
ENOG41079PJ	2
ENOG41079PM	1
ENOG4105NYZ	2
ENOG41090US	1
ENOG41070DC	2
ENOG4106TFP	1
ENOG4107Q27	2
ENOG4107Q26	2
ENOG4107Q25	2
ENOG4107Q24	4
ENOG4107Q23	5
ENOG4107Q22	6
ENOG4107Q21	6
ENOG4107Q20	2
ENOG4105ZBG	1
ENOG4105C1Q	10
ENOG4107Q28	1
ENOG4105YE4	4
ENOG4105YE5	5
ENOG4105YE6	7
ENOG4105YE7	3
ENOG4105YE0	1
ENOG4105YE1	2
ENOG4105YE2	8
ENOG4106C7H	4
ENOG41070DX	3
ENOG4105YE8	5
ENOG4105YE9	8
ENOG41090UH	6
ENOG4107EDY	7
ENOG4107ZDW	8
ENOG4108NI6	3
ENOG4107ZDU	13
ENOG4107ZDR	1
ENOG4108NI1	13
ENOG4107ZDP	14
ENOG41077T1	5
ENOG4107EDQ	5
ENOG4107EDP	1
ENOG4107EDS	14
ENOG4107EDR	2
ENOG4107ZDZ	4
ENOG4107EDT	5
ENOG4107ZDX	2
ENOG4107ZDY	4
ENOG4107EDI	1
ENOG4106V75	10
ENOG4107ZDD	13
ENOG4107I02	4
ENOG4107ZDB	4
ENOG4107ZDC	9
ENOG4106V72	3
ENOG4107ZDA	7
ENOG4107ZDN	5
ENOG4107EDC	3
ENOG4105C1Y	12
ENOG4107ZDJ	13
ENOG4107EDD	3
ENOG4107ZDH	5
ENOG4107EDF	4
ENOG41068YH	5
ENOG41068YI	9
ENOG41068YJ	6
ENOG41068YK	13
ENOG4107D7R	7
ENOG41068YM	6
ENOG41068YN	5
ENOG41068YA	3
ENOG41068YB	14
ENOG41068YC	6
ENOG41068YD	2
ENOG41068YE	10
ENOG41068YF	6
ENOG41068YG	5
ENOG41068YX	2
ENOG4107S0S	3
ENOG41068YZ	9
ENOG41086DB	2
ENOG4108UTY	3
ENOG41068YP	12
ENOG41068YQ	3
ENOG41068YR	5
ENOG41070DS	7
ENOG41068YU	8
ENOG41068YV	9
ENOG41068YW	3
ENOG4108WPK	2
ENOG41068Y8	4
ENOG41068Y9	5
ENOG4107JKB	5
ENOG41068Y0	4
ENOG41068Y1	4
ENOG41068Y2	4
ENOG41068Y3	5
ENOG41068Y4	4
ENOG41068Y5	10
ENOG41068Y6	2
ENOG41068Y7	8
ENOG4106V7D	6
ENOG4107ZD7	3
ENOG4108NIV	14
ENOG4108NIW	4
ENOG4108NIP	7
ENOG4106V7A	6
ENOG4107ZD0	5
ENOG4107S0J	2
ENOG4105U6M	2
ENOG4107ED0	2
ENOG4106V7N	13
ENOG4107ED2	4
ENOG4107ED5	4
ENOG4107ED4	4
ENOG4108NIZ	2
ENOG4107ED6	4
ENOG4108NID	2
ENOG4106V7U	4
ENOG4108NIF	8
ENOG4108NIG	7
ENOG4106V7P	3
ENOG4108NIA	15
ENOG4106V7R	3
ENOG4108NIC	2
ENOG4108NIM	3
ENOG4108NIN	15
ENOG4108NIH	4
ENOG4106V7Y	14
ENOG4108NIJ	4
ENOG4108NIK	5
ENOG4108TSA	15
ENOG4108TSB	1
ENOG4105W1Y	9
ENOG4108TSD	2
ENOG4108TSE	3
ENOG4108TSF	4
ENOG4106TFX	2
ENOG4108TSH	15
ENOG4108TSI	6
ENOG4108TSJ	2
ENOG4108TSK	13
ENOG4105W1V	7
ENOG4108TSM	8
ENOG4108TSN	13
ENOG4105W1U	2
ENOG4108TSP	6
ENOG4105W1K	9
ENOG4105W1H	4
ENOG4108TSS	6
ENOG4105W1N	1
ENOG4108TSU	4
ENOG4106J98	9
ENOG4105W1M	3
ENOG4106J96	2
ENOG4108TSY	12
ENOG4108TSZ	9
ENOG4105W1A	7
ENOG4106J92	6
ENOG4106J93	4
ENOG4108H9H	8
ENOG4106J91	2
ENOG41062CD	1
ENOG41086NT	2
ENOG41062CF	9
ENOG41062CG	4
ENOG41062CA	2
ENOG41062CB	4
ENOG41062CC	7
ENOG41062CM	2
ENOG41062CN	8
ENOG4108CWV	2
ENOG41086NY	2
ENOG41062CI	2
ENOG4106TFY	1
ENOG41062CK	6
ENOG41086NE	4
ENOG41062CU	7
ENOG41083BP	5
ENOG41062CW	5
ENOG41062CP	10
ENOG41062CQ	3
ENOG41062CR	3
ENOG41086NB	3
ENOG41086NM	2
ENOG41086NN	4
ENOG41062CX	8
ENOG41062CY	6
ENOG41062CZ	9
ENOG41086NJ	4
ENOG41086N5	1
ENOG41086N4	1
ENOG41086N7	3
ENOG41086N6	6
ENOG41086N1	1
ENOG41086N0	9
ENOG41086N3	8
ENOG41086N2	8
ENOG41086N9	6
ENOG41086N8	11
ENOG41062C4	8
ENOG41062C5	2
ENOG41062C6	4
ENOG41062C7	10
ENOG41062C0	4
ENOG41062C1	1
ENOG41062C2	5
ENOG41062C3	4
ENOG4108H9V	4
ENOG41062C8	1
ENOG41062C9	1
ENOG4106J9N	1
ENOG4105W18	4
ENOG4106J9M	5
ENOG4108WPD	6
ENOG4106J9K	6
ENOG4106J9H	2
ENOG4106J9I	10
ENOG4105W12	6
ENOG4105W13	2
ENOG4106J9D	2
ENOG4106J9E	14
ENOG4105W16	5
ENOG4106J9C	9
ENOG4105W14	4
ENOG4105W15	3
ENOG4108TS0	9
ENOG4108TS1	11
ENOG4108TS2	2
ENOG4108TS3	2
ENOG4106J9Z	2
ENOG4108TS5	4
ENOG4106J9X	2
ENOG4108TS7	2
ENOG4108H9W	6
ENOG4106J9W	2
ENOG4106J9T	5
ENOG4106J9U	3
ENOG4106J9R	14
ENOG4105KC0	3
ENOG4106J9P	6
ENOG4106J9Q	1
ENOG41073QX	6
ENOG41073QY	4
ENOG4106DG8	5
ENOG4106WDT	4
ENOG4106KJ6	1
ENOG4106DG2	3
ENOG4106DG3	3
ENOG41073QR	1
ENOG4106DG1	3
ENOG41073QT	8
ENOG4106DG7	7
ENOG4106DG4	2
ENOG41073QW	10
ENOG41073QH	3
ENOG41073QI	5
ENOG41073QJ	6
ENOG41073QK	2
ENOG4107G18	8
ENOG41073QM	15
ENOG41073QN	2
ENOG4106GBA	4
ENOG4107G14	2
ENOG41073QA	2
ENOG4107G16	5
ENOG41073QC	6
ENOG41073QD	5
ENOG4107G11	3
ENOG41073QF	2
ENOG41073QG	8
ENOG4108CWR	2
ENOG41086DZ	3
ENOG4107JKZ	2
ENOG4108M0U	3
ENOG4106FNM	4
ENOG4107D7D	5
ENOG4108H9R	4
ENOG4105MGG	1
ENOG4108M0P	2
ENOG4106FNJ	1
ENOG4106DGZ	3
ENOG41073Q9	4
ENOG4106DGX	4
ENOG4106DGY	4
